Species ID,Order,Family,Genus,Species,Genus.species,Authority,Synonyms,Common names (Eng),Red List status,Red List criteria
58951,ANURA,RHACOPHORIDAE,Rhacophorus,hungfuensis,Rhacophorus.hungfuensis,"Liu and Hu, 1961",Polypedates hungfuensis  ,,DD,
136139,ANURA,RHACOPHORIDAE,Rhacophorus,jarujini,Rhacophorus.jarujini,"Matsui and Panha, 2006",,,DD,
135986,ANURA,RHACOPHORIDAE,Rhacophorus,kio,Rhacophorus.kio,"Ohler & Delorme, 2005",,,VU,B2ab(iii)
59000,ANURA,RHACOPHORIDAE,Rhacophorus,lateralis,Rhacophorus.lateralis,"Boulenger, 1883",,"Small Tree Frog, Boulenger's Tree Frog, Small Gliding Frog, Winged Gliding Frog",EN,B1ab(iii)
59001,ANURA,RHACOPHORIDAE,Rhacophorus,malabaricus,Rhacophorus.malabaricus,"Jerdon, 1870",,Malabar Gliding Frog,LC,
59002,ANURA,RHACOPHORIDAE,Rhacophorus,margaritifer,Rhacophorus.margaritifer,"(Schlegel, 1837)",Hyla margaritifera  |Rhacophorus barbouri  |Rhacophorus javanus  ,Java Flying Frog,LC,
59003,ANURA,RHACOPHORIDAE,Rhacophorus,maximus,Rhacophorus.maximus,"Günther, 1858",Rhacophorus gigas  ,,LC,
135910,ANURA,RHACOPHORIDAE,Rhacophorus,minimus,Rhacophorus.minimus,"Rao, Wilkinson and Liu, 2006",,,EN,B1ab(iii)
59004,ANURA,RHACOPHORIDAE,Rhacophorus,modestus,Rhacophorus.modestus,"Boulenger, 1920",,,DD,
59005,ANURA,RHACOPHORIDAE,Rhacophorus,moltrechti,Rhacophorus.moltrechti,"Boulenger, 1908",,,LC,
59006,ANURA,RHACOPHORIDAE,Rhacophorus,monticola,Rhacophorus.monticola,"Boulenger, 1896",,,NT,
59008,ANURA,RHACOPHORIDAE,Rhacophorus,nigropalmatus,Rhacophorus.nigropalmatus,"Boulenger, 1895",,Wallace's Flying Frog,LC,
58960,ANURA,RHACOPHORIDAE,Rhacophorus,nigropunctatus,Rhacophorus.nigropunctatus,"Liu, Hu and Yang, 1962",Polypedates nigropunctatus  ,,NT,
59009,ANURA,RHACOPHORIDAE,Rhacophorus,notater,Rhacophorus.notater,"Smith, 1924",,,DD,
58961,ANURA,RHACOPHORIDAE,Rhacophorus,omeimontis,Rhacophorus.omeimontis,"(Stejneger, 1924)",Polypedates omeimontis  ,,LC,
59010,ANURA,RHACOPHORIDAE,Rhacophorus,orlovi,Rhacophorus.orlovi,"Ziegler & Köhler, 2001",,"Orlov's Treefrog, Orlov Frog",LC,
59011,ANURA,RHACOPHORIDAE,Rhacophorus,owstoni,Rhacophorus.owstoni,"(Stejneger, 1907)",,,LC,
59012,ANURA,RHACOPHORIDAE,Rhacophorus,pardalis,Rhacophorus.pardalis,"Günther, 1859",Rhacophorus rizali  ,,LC,
59013,ANURA,RHACOPHORIDAE,Rhacophorus,poecilonotus,Rhacophorus.poecilonotus,"Boulenger, 1920",,,DD,
59014,ANURA,RHACOPHORIDAE,Rhacophorus,prasinatus,Rhacophorus.prasinatus,"Mou, Risch and Lue, 1983",Rhacophorus smaragdinus  ,,NT,
59015,ANURA,RHACOPHORIDAE,Rhacophorus,prominanus,Rhacophorus.prominanus,"Smith, 1924",Rhacophorus tunkui  ,Malayan Flying Frog,LC,
59016,ANURA,RHACOPHORIDAE,Rhacophorus,pseudomalabaricus,Rhacophorus.pseudomalabaricus,"Vasudevan and Dutta, 2000",,,CR,B1ab(iii)
58964,ANURA,RHACOPHORIDAE,Rhacophorus,puerensis,Rhacophorus.puerensis,"(He, 1999)",Polypedates puerensis  ,Puer tree frog,DD,
59017,ANURA,RHACOPHORIDAE,Rhacophorus,reinwardtii,Rhacophorus.reinwardtii,"(Schlegel, 1840)",Hyla  reinwardtii |Polypedates  reinwardtii,"Reinwardti's Frog, Reinwardt's Flying Frog, Black-webbed Treefrog, Green Flying Frog, Reinwardt's Gliding Frog, Reinwardt's Tree Frog, Small Flying Tree Frog",NT,
136042,ANURA,RHACOPHORIDAE,Rhacophorus,rhodopus,Rhacophorus.rhodopus,"Liu & Hu, 1960",Rhacophorus namdaphaensis  ,Red-webbed Treefrog,LC,
59018,ANURA,RHACOPHORIDAE,Rhacophorus,rhyssocephalus,Rhacophorus.rhyssocephalus,"Wolf, 1936",,,DD,
59019,ANURA,RHACOPHORIDAE,Rhacophorus,robinsonii,Rhacophorus.robinsonii,"Boulenger, 1903",,,DD,
59020,ANURA,RHACOPHORIDAE,Rhacophorus,rufipes,Rhacophorus.rufipes,"Inger, 1966",,Malaysian Flying Frog,NT,
59021,ANURA,RHACOPHORIDAE,Rhacophorus,schlegelii,Rhacophorus.schlegelii,"(Günther, 1858)",,,LC,
48100899,ANURA,RHACOPHORIDAE,Rhacophorus,spelaeus,Rhacophorus.spelaeus,"Orlov, Gnophanxay, Phimminith & Phomphoumy, 2010",,,VU,B1ab(iii); D2
136092,ANURA,RHACOPHORIDAE,Rhacophorus,suffry,Rhacophorus.suffry,"Bordoloi, Bortamuli and Ohler, 2007",,,LC,
59022,ANURA,RHACOPHORIDAE,Rhacophorus,taipeianus,Rhacophorus.taipeianus,"Liang and Wang, 1978",,,NT,
59023,ANURA,RHACOPHORIDAE,Rhacophorus,taronensis,Rhacophorus.taronensis,"Smith, 1940",,,DD,
59024,ANURA,RHACOPHORIDAE,Rhacophorus,translineatus,Rhacophorus.translineatus,"Wu, 1977",,,DD,
59025,ANURA,RHACOPHORIDAE,Rhacophorus,tuberculatus,Rhacophorus.tuberculatus,"(Anderson, 1871)",,,DD,
59026,ANURA,RHACOPHORIDAE,Rhacophorus,turpes,Rhacophorus.turpes,"Smith, 1940",,,DD,
47143971,ANURA,RHACOPHORIDAE,Rhacophorus,vampyrus,Rhacophorus.vampyrus,"Rowley, Le, Tran, Stuart & Hoang, 2010",,,EN,"B1ab(i,iii)"
59028,ANURA,RHACOPHORIDAE,Rhacophorus,verrucopus,Rhacophorus.verrucopus,"Huang, 1983",,,DD,
59030,ANURA,RHACOPHORIDAE,Rhacophorus,viridis,Rhacophorus.viridis,"(Hallowell, 1861)",,,LC,
58966,ANURA,RHACOPHORIDAE,Rhacophorus,yaoshanensis,Rhacophorus.yaoshanensis,"Liu and Hu, 1962",Polypedates yaoshanensis  ,,EN,B1ab(iii)
136056,ANURA,RHACOPHORIDAE,Rhacophorus,yinggelingensis,Rhacophorus.yinggelingensis,"Chou, Lau and Chan, 2007",,,VU,D2
58968,ANURA,RHACOPHORIDAE,Rhacophorus,zhaojuensis,Rhacophorus.zhaojuensis,"Wu and Zheng, 1994",Polypedates zhaojuensis  ,,NT,
54571,ANURA,BUFONIDAE,Rhaebo,anderssoni,Rhaebo.anderssoni,"(Melin, 1941)",Bufo anderssoni  ,,LC,
54461,ANURA,BUFONIDAE,Rhaebo,atelopoides,Rhaebo.atelopoides,"(Lynch & Ruíz-Carranza, 1981)",Andinophryne atelopoides|Bufo atelopoides,,DD,
54590,ANURA,BUFONIDAE,Rhaebo,blombergi,Rhaebo.blombergi,"(Myers & Funkhouser, 1951)",Bufo blombergi,"Blomberg's Toad, Colombian Giant Toad",NT,
54597,ANURA,BUFONIDAE,Rhaebo,caeruleostictus,Rhaebo.caeruleostictus,"(Günther, 1859)",Bufo caeruleostictus  ,Blue-spotted Toad,EN,A2c
54462,ANURA,BUFONIDAE,Rhaebo,colomai,Rhaebo.colomai,"(Hoogmoed, 1985)",Andinophryne colomai,Carchi Andes Toad,CR,B1ab(iii)
54651,ANURA,BUFONIDAE,Rhaebo,glaberrimus,Rhaebo.glaberrimus,"(Günther, 1869, ""1868"")",Bufo glaberrimus  |Bufo glaberrimus  ,,LC,
54658,ANURA,BUFONIDAE,Rhaebo,guttatus,Rhaebo.guttatus,"(Schneider, 1799)",Bufo guttatus  |Bufo guttatus  ,,LC,
54660,ANURA,BUFONIDAE,Rhaebo,haematiticus,Rhaebo.haematiticus,"Cope, 1862",Bufo caeruleocellatus|Bufo haematiticus|Bufo haematiticus variety lachrymans|Bufo melanogaster,Truando Toad,LC,
54666,ANURA,BUFONIDAE,Rhaebo,hypomelas,Rhaebo.hypomelas,"(Boulenger, 1913)",Bufo hypomelas  ,,NT,
136106,ANURA,BUFONIDAE,Rhaebo,lynchi,Rhaebo.lynchi,"Mueses-Cisneros, 2007",,,DD,
54713,ANURA,BUFONIDAE,Rhaebo,nasicus,Rhaebo.nasicus,"(Werner, 1903)",Bufo nasicus  ,Werner's Toad,LC,
54463,ANURA,BUFONIDAE,Rhaebo,olallai,Rhaebo.olallai,"(Hoogmoed, 1985)",Andinophryne olallai,,DD,
55124,ANURA,AROMOBATIDAE,Rheobates,palmatus,Rheobates.palmatus,"(Werner, 1899)",Colostethus palmatus  |Colostethus palmatus  ,,LC,
55136,ANURA,AROMOBATIDAE,Rheobates,pseudopalmatus,Rheobates.pseudopalmatus,"(Rivero & Serna, 2000)",Colostethus pseudopalmatus  ,,DD,
19475,ANURA,MYOBATRACHIDAE,Rheobatrachus,silus,Rheobatrachus.silus,"Liem, 1973",,"Southern Gastric Brooding Frog, Southern Platypus Frog",EX,
19476,ANURA,MYOBATRACHIDAE,Rheobatrachus,vitellinus,Rheobatrachus.vitellinus,"Mahony, Tyler & Davies, 1984",,"Eungella Gastric-brooding Frog, Northern Gastric Brooding Frog",EX,
59647,GYMNOPHIONA,RHINATREMATIDAE,Rhinatrema,bivittatum,Rhinatrema.bivittatum,"(Guérin-Méneville, 1829)",Caecilia bivittata,"Two Banded Caecilia, Two-lined Caecilian",LC,
61748,ANURA,BUFONIDAE,Rhinella,abei,Rhinella.abei,"(Baldiserra, Caramaschi & Haddad, 2004)",Bufo abei  ,,LC,
54564,ANURA,BUFONIDAE,Rhinella,achalensis,Rhinella.achalensis,"(Cei, 1972)",Bufo achalensis  |Bufo achalensis  ,,NT,
136110,ANURA,BUFONIDAE,Rhinella,achavali,Rhinella.achavali,"(Maneyro, Arrieta, and de Sá, 2004)",,,LC,
54875,ANURA,BUFONIDAE,Rhinella,acrolopha,Rhinella.acrolopha,"(Trueb, 1971)",Rhamphophryne acrolopha  ,Cerro Mali Beaked Toad,DD,
54565,ANURA,BUFONIDAE,Rhinella,acutirostris,Rhinella.acutirostris,"(Spix, 1824)",Bufo acutirostris  ,,LC,
135795,ANURA,BUFONIDAE,Rhinella,alata,Rhinella.alata,"(Thominot, 1884)",Bufo alatus  ,,DD,
54568,ANURA,BUFONIDAE,Rhinella,amabilis,Rhinella.amabilis,"(Pramuk and Kadivar, 2003)",Bufo amabilis  ,,CR,B1ab(iii)
54569,ANURA,BUFONIDAE,Rhinella,amboroensis,Rhinella.amboroensis,"(Harvey and Smith, 1993)",Bufo amboroensis  ,,DD,
54575,ANURA,BUFONIDAE,Rhinella,arborescandens,Rhinella.arborescandens,"(Duellman and Schulte, 1992)",Bufo arborescandens  ,,DD,
54576,ANURA,BUFONIDAE,Rhinella,arenarum,Rhinella.arenarum,"(Hensel, 1867)",Bufo arenarum  ,,LC,
54577,ANURA,BUFONIDAE,Rhinella,arunco,Rhinella.arunco,"(Molina, 1782)",Bufo arunco  |Bufo arunco  |Bufo chilensis  ,Concepcion Toad,NT,
3177,ANURA,BUFONIDAE,Rhinella,atacamensis,Rhinella.atacamensis,"(Cei, 1962)",Bufo atacamensis  ,Atacama Toad,VU,A2ac
54585,ANURA,BUFONIDAE,Rhinella,beebei,Rhinella.beebei,"(Gallardo, 1965)",Bufo beebei  ,,LC,
54587,ANURA,BUFONIDAE,Rhinella,bergi,Rhinella.bergi,"(Céspedez, 2000)",Bufo bergi  ,,LC,
54603,ANURA,BUFONIDAE,Rhinella,castaneotica,Rhinella.castaneotica,"(Caldwell, 1991)",Bufo castaneoticus  |Rhinella castaneoticus  ,Para Toad,LC,
54607,ANURA,BUFONIDAE,Rhinella,ceratophrys,Rhinella.ceratophrys,"(Boulenger, 1882)",Bufo ceratophrys  ,Horned Toad,LC,
136123,ANURA,BUFONIDAE,Rhinella,cerradensis,Rhinella.cerradensis,"Maciel, Brandão, Campos and Sebben, 2007",,,DD,
54608,ANURA,BUFONIDAE,Rhinella,chavin,Rhinella.chavin,"(Lehr, Kohler, Aguilar & Ponce, 2001)",Bufo chavin  ,,CR,"B2ab(iii,v)"
54486,ANURA,BUFONIDAE,Rhinella,chrysophora,Rhinella.chrysophora,"(McCranie, Wilson and Williams, 1989)",Atelophryniscus chrysophorus  |Rhinella chrysophorus  ,,EN,"A2ac; B1ab(iii,v)"
54619,ANURA,BUFONIDAE,Rhinella,cristinae,Rhinella.cristinae,"(Velez and Ruíz-Carranza, 2002)",Bufo cristinae  ,,DD,
54621,ANURA,BUFONIDAE,Rhinella,crucifer,Rhinella.crucifer,"(Wied-Neuwied, 1821)",Bufo crucifer  ,,LC,
54625,ANURA,BUFONIDAE,Rhinella,dapsilis,Rhinella.dapsilis,"(Myers and Carvalho, 1945)",Bufo dapsilis  ,,LC,
54628,ANURA,BUFONIDAE,Rhinella,diptycha,Rhinella.diptycha,"(Cope, 1862)",Bufo diptychus  |Rhinella diptychus  ,,DD,
54633,ANURA,BUFONIDAE,Rhinella,dorbignyi,Rhinella.dorbignyi,"(Duméril and Bibron, 1841)",Bufo dorbignyi  ,,LC,
54637,ANURA,BUFONIDAE,Rhinella,fernandezae,Rhinella.fernandezae,"(Gallardo, 1957)",Bufo fernandezae  ,,LC,
54876,ANURA,BUFONIDAE,Rhinella,festae,Rhinella.festae,"(Peracca, 1904)",Rhamphophryne festae  ,,NT,
54638,ANURA,BUFONIDAE,Rhinella,fissipes,Rhinella.fissipes,"(Boulenger, 1903)",Bufo fissipes  ,Carabaya Toad,LC,
54646,ANURA,BUFONIDAE,Rhinella,gallardoi,Rhinella.gallardoi,"(Carrizo, 1992)",Bufo gallardoi  ,,EN,B1ab(iii)
54652,ANURA,BUFONIDAE,Rhinella,gnustae,Rhinella.gnustae,"(Gallardo, 1967)",Bufo gnustae  ,,DD,
54655,ANURA,BUFONIDAE,Rhinella,granulosa,Rhinella.granulosa,"(Spix, 1824)",Bufo granulosus  |Bufo granulosus  |Bufo granulosus subspecies humboldti|Rhinella granulosus  ,Common Lesser Toad,LC,
61752,ANURA,BUFONIDAE,Rhinella,henseli,Rhinella.henseli,"(Lutz, 1934)",Bufo henseli  ,,LC,
136141,ANURA,BUFONIDAE,Rhinella,hoogmoedi,Rhinella.hoogmoedi,"Caramaschi and Pombal, 2006",,,LC,
54668,ANURA,BUFONIDAE,Rhinella,icterica,Rhinella.icterica,"(Spix, 1824)",Bufo ictericus  |Bufo ictericus  |Rhinella ictericus  ,,LC,
54669,ANURA,BUFONIDAE,Rhinella,inca,Rhinella.inca,"(Stejneger, 1913)",Bufo inca  ,,LC,
54672,ANURA,BUFONIDAE,Rhinella,iserni,Rhinella.iserni,"(Jimenez de la Espada, 1875)",Bufo iserni  ,Rio Perene Toad,DD,
54674,ANURA,BUFONIDAE,Rhinella,jimi,Rhinella.jimi,"(Stevaux, 2002)",Bufo jimi  ,,LC,
54675,ANURA,BUFONIDAE,Rhinella,justinianoi,Rhinella.justinianoi,"(Harvey and Smith, 1994)",Bufo justinianoi  ,,VU,B1ab(iii)
136065,ANURA,BUFONIDAE,Rhinella,lescurei,Rhinella.lescurei,"Fouquet, Gaucher, Blanc and Velez-Rodriguez, 2007",,,DD,
54691,ANURA,BUFONIDAE,Rhinella,limensis,Rhinella.limensis,"(Werner, 1901)",Bufo limensis  ,Peru Coast Toad,LC,
54877,ANURA,BUFONIDAE,Rhinella,lindae,Rhinella.lindae,"(Rivero and Castaño, 1990)",Rhamphophryne lindae  ,,DD,
54878,ANURA,BUFONIDAE,Rhinella,macrorhina,Rhinella.macrorhina,"(Trueb, 1971)",Rhamphophryne macrorhina  ,,EN,B1ab(iii)+2ab(iii)
136071,ANURA,BUFONIDAE,Rhinella,magnussoni,Rhinella.magnussoni,"Lima, Menin & Araújo, 2007",,,LC,
135882,ANURA,BUFONIDAE,Rhinella,manu,Rhinella.manu,"Chaparro, Pramuk and Gluesenkamp, 2007",,,VU,B1ab(iii)
54701,ANURA,BUFONIDAE,Rhinella,margaritifera,Rhinella.margaritifera,"(Laurenti, 1768)",Bufo margaritifer  |Bufo margaritifer  |Rhinella margaritifer  ,South American Common Toad,LC,
41065,ANURA,BUFONIDAE,Rhinella,marina,Rhinella.marina,"(Linnaeus, 1758)",Bombinator horridus|Bombinator maculatus|Bufo agua|Bufo albicans|Bufo angustipes|Bufo brasiliensis|Bufo horridus|Bufo humeralis|Bufo lazarus |Bufo maculiventris|Bufo marinus|Bufo marinus subspecies horribilis|Bufo marinus subspecies horribilis|Bufo marinus subspecies marinus|Bufo pithecodactylus|Bufo pythecodactylus  |Bufo  horribilis|Docidophryne agua|Docidophryne Lazarus|Phrynoidis agua|Rana brasiliana|Rana gigas|Rana humeris-armata|Rana marina|Rana maxima,"Cane Toad, Marine Toad, Giant Marine Toad, Giant Toad, Agua Toad, Shoulder-knot Frog",LC,
136054,ANURA,BUFONIDAE,Rhinella,martyi,Rhinella.martyi,"Fouquet, Gaucher, Blanc and Velez-Rodriguez, 2007",,,LC,
61753,ANURA,BUFONIDAE,Rhinella,multiverrucosa,Rhinella.multiverrucosa,"(Lehr, Pramuk and Lundberg, 2005)",Bufo multiverrucosus  |Rhinella multiverrucosus  ,,DD,
54715,ANURA,BUFONIDAE,Rhinella,nesiotes,Rhinella.nesiotes,"(Duellman and Toft, 1979)",Bufo nesiotes  ,,EN,B1ab(iii)
54879,ANURA,BUFONIDAE,Rhinella,nicefori,Rhinella.nicefori,"(Cochran and Goin, 1970)",Rhamphophryne nicefori  ,,EN,B1ab(iii)+2ab(iii)
54720,ANURA,BUFONIDAE,Rhinella,ocellata,Rhinella.ocellata,"(Günther, 1858)",Bufo ocellatus  |Rhinella ocellatus  ,,LC,
61754,ANURA,BUFONIDAE,Rhinella,ornata,Rhinella.ornata,"(Spix, 1824)",Bufo ornatus  |Bufo ornatus  |Rhinella ornatus  ,,LC,
54735,ANURA,BUFONIDAE,Rhinella,poeppigii,Rhinella.poeppigii,"(Tschudi, 1845)",Bufo poeppigii  ,,LC,
61756,ANURA,BUFONIDAE,Rhinella,pombali,Rhinella.pombali,"(Baldiserra, Caramaschi and Haddad, 2004)",Bufo pombali  |Bufo pombali  ,,LC,
54737,ANURA,BUFONIDAE,Rhinella,proboscidea,Rhinella.proboscidea,"(Spix, 1824)",Bufo proboscideus  |Rhinella proboscideus  ,,LC,
54740,ANURA,BUFONIDAE,Rhinella,pygmaea,Rhinella.pygmaea,"(Myers and Carvalho, 1952)",Bufo pygmaeus  |Rhinella pygmaeus  ,,LC,
54742,ANURA,BUFONIDAE,Rhinella,quechua,Rhinella.quechua,"(Gallardo, 1961)",Bufo echinodes  |Bufo quechua  ,,VU,B1ab(iii)
54749,ANURA,BUFONIDAE,Rhinella,roqueana,Rhinella.roqueana,"(Melin, 1941)",Bufo roqueanus  |Rhinella roqueanus  ,,LC,
54881,ANURA,BUFONIDAE,Rhinella,rostrata,Rhinella.rostrata,"(Noble, 1920)",Rhamphophryne rostrata  ,,CR,B1ab(iii)+2ab(iii)
54750,ANURA,BUFONIDAE,Rhinella,rubescens,Rhinella.rubescens,"(Lutz, 1925)",Bufo rubescens  |Bufo rubescens  ,,LC,
54751,ANURA,BUFONIDAE,Rhinella,rubropunctata,Rhinella.rubropunctata,"(Guichenot, 1848)",Bufo rubropunctatus  |Bufo rubropunctatus  |Rhinella rubropunctatus  ,Red-spotted Toad,VU,A2c
54882,ANURA,BUFONIDAE,Rhinella,ruizi,Rhinella.ruizi,"(Grant, 2000)",Rhamphophryne ruizi  ,,DD,
54752,ANURA,BUFONIDAE,Rhinella,rumbolli,Rhinella.rumbolli,"(Carrizo, 1992)",Bufo rumbolli  ,,VU,B1ab(iii)
54755,ANURA,BUFONIDAE,Rhinella,schneideri,Rhinella.schneideri,"(Werner, 1894)",Bufo paracnemis  |Bufo schneideri  ,Cururu Toad,LC,
54756,ANURA,BUFONIDAE,Rhinella,scitula,Rhinella.scitula,"(Caramaschi and de Niemeyer, 2003)",Bufo scitulus  |Rhinella scitulus  ,,DD,
54757,ANURA,BUFONIDAE,Rhinella,sclerocephala,Rhinella.sclerocephala,"(Mijares-Urrutia and Arends, 2001)",Bufo sclerocephalus  |Rhinella sclerocephalus  ,,EN,"B1ab(iii,v)"
54760,ANURA,BUFONIDAE,Rhinella,sima,Rhinella.sima,"(Schmidt, 1857)",Bufo simus  |Rhinella simus  ,,DD,
54763,ANURA,BUFONIDAE,Rhinella,spinulosa,Rhinella.spinulosa,"(Wiegmann, 1834)",Bufo arequipensis  |Bufo flavolineatus  |Bufo spinulosus  |Bufo spinulosus subspecies papillosus|Bufo trifolium  |Rhinella spinulosus  ,Warty Toad,LC,
54764,ANURA,BUFONIDAE,Rhinella,stanlaii,Rhinella.stanlaii,"(Lötters and Köhler, 2000)",Bufo stanlaii  ,,LC,
54767,ANURA,BUFONIDAE,Rhinella,sternosignata,Rhinella.sternosignata,"(Günther, 1859)",Bufo sternosignatus  |Rhinella sternosignatus  ,,NT,
136029,ANURA,BUFONIDAE,Rhinella,tacana,Rhinella.tacana,"(Padial, Reichle, McDiarmid and De la Riva, 2006)",Chaunus tacana  ,,DD,
54883,ANURA,BUFONIDAE,Rhinella,tenrec,Rhinella.tenrec,"(Lynch and Renjifo, 1990)",Rhamphophryne tenrec  ,,DD,
54884,ANURA,BUFONIDAE,Rhinella,truebae,Rhinella.truebae,"(Lynch and Renjifo, 1990)",Rhamphophryne truebae  ,,DD,
54791,ANURA,BUFONIDAE,Rhinella,vellardi,Rhinella.vellardi,"(Leviton and Duellman, 1978)",Bufo vellardi  ,Alto Marañon Toad,DD,
54792,ANURA,BUFONIDAE,Rhinella,veraguensis,Rhinella.veraguensis,"(Schmidt, 1857)",Bufo leptoscelis  |Bufo ockendeni  |Bufo veraguensis  ,,LC,
135796,ANURA,BUFONIDAE,Rhinella,veredas,Rhinella.veredas,"(Brandão, Maciel and Sebben, 2007)",Chaunus veredas  ,,LC,
135985,ANURA,BUFONIDAE,Rhinella,yanachaga,Rhinella.yanachaga,"Lehr, Pramuk, Hedges and Córdova, 2007",,,VU,D2
19513,ANURA,CYCLORAMPHIDAE,Rhinoderma,darwinii,Rhinoderma.darwinii,"Duméril & Bibron, 1841",,Darwin's Frog,VU,A2ace
19514,ANURA,CYCLORAMPHIDAE,Rhinoderma,rufum,Rhinoderma.rufum,"(Philippi, 1902)",,Northern Darwin's frog,CR,D
59040,ANURA,RHINOPHRYNIDAE,Rhinophrynus,dorsalis,Rhinophrynus.dorsalis,"Duméril & Bibron, 1841",Rhinophrynus  rostratus ,"Burrowing Toad, Middle American Burrowing Toad, Mexican Burrowing Toad, Cone-nosed Frog, Rhinophryne",LC,
57965,ANURA,MICROHYLIDAE,Rhombophryne,alluaudi,Rhombophryne.alluaudi,"(Mocquard, 1901)",Dyscophus  alluaudi |Mantipus  alluaudi|Phrynocara  laeve |Plethodontohyla alluaudi|Plethodontohyla  laeve|Plethodontohyla  laevis|Plethodontohyla  laevis  subspecies tsianovoihensis |Plethodontohyla  tsianovohensis ,Fort Dauphin Digging Frog,LC,
57969,ANURA,MICROHYLIDAE,Rhombophryne,coronata,Rhombophryne.coronata,"(Vences & Glaw, 2003)",Plethodontohyla coronata,,VU,B2ab(iii)
57970,ANURA,MICROHYLIDAE,Rhombophryne,coudreaui,Rhombophryne.coudreaui,"(Angel, 1938)",Plethodontohyla coudreaui  ,Betampona Digging Frog,VU,B1ab(iii)
58008,ANURA,MICROHYLIDAE,Rhombophryne,gimmeli,Rhombophryne.gimmeli,"Glaw & Vences, 1992",Stumpffia gimmeli,Benavony Stump-toed Frog,LC,
58009,ANURA,MICROHYLIDAE,Rhombophryne,grandis,Rhombophryne.grandis,"Guibé, 1974",Stumpffia grandis,Giant Stump-toed Frog,DD,
57971,ANURA,MICROHYLIDAE,Rhombophryne,guentherpetersi,Rhombophryne.guentherpetersi,"(Guibé, 1974)",Mantipus  guentherpetersi |Plethodontohyla guentherpetersi  ,Tsaratanana Digging Frog,EN,B1ab(iii)
58010,ANURA,MICROHYLIDAE,Rhombophryne,helenae,Rhombophryne.helenae,"Vallan, 2000",Stumpffia helenae,,CR,B2ab(iii)
57973,ANURA,MICROHYLIDAE,Rhombophryne,laevipes,Rhombophryne.laevipes,"(Mocquard, 1895)",Mantiphrys  laevipes |Mantipus  laevipes|Plethodontohyla laevipes,Madagascar Digging Frog,LC,
57975,ANURA,MICROHYLIDAE,Rhombophryne,minuta,Rhombophryne.minuta,"(Guibé, 1975)",Mantipus  minutus |Plethodontohyla minuta  ,Tiny Digging Frog,DD,
58011,ANURA,MICROHYLIDAE,Rhombophryne,psologlossa,Rhombophryne.psologlossa,"Boettger, 1881",Stumpffia psologlossa,Madagascar Stump-toed Frog,DD,
58012,ANURA,MICROHYLIDAE,Rhombophryne,pygmaea,Rhombophryne.pygmaea,"Vences & Glaw, 1991",Stumpffia pygmaea,Andoany Stump-toed Frog,VU,D2
58013,ANURA,MICROHYLIDAE,Rhombophryne,roseifemoralis,Rhombophryne.roseifemoralis,"Guibé, 1974",Stumpffia roseifemoralis,,DD,
57978,ANURA,MICROHYLIDAE,Rhombophryne,serratopalpebrosa,Rhombophryne.serratopalpebrosa,"(Guibé, 1975)",Mantipus  serratopalpebrosus |Plethodontohyla serratopalpebrosa  ,Guibe's Digging Frog,VU,B1ab(iii)
57994,ANURA,MICROHYLIDAE,Rhombophryne,testudo,Rhombophryne.testudo,"Boettger, 1880",,Nosy Be Burrowing Frog,VU,D2
58014,ANURA,MICROHYLIDAE,Rhombophryne,tetradactyla,Rhombophryne.tetradactyla,"Vences & Glaw, 1991",Stumpffia tetradactyla,Maromandia Stump-toed Frog,DD,
58015,ANURA,MICROHYLIDAE,Rhombophryne,tridactyla,Rhombophryne.tridactyla,"Guibé, 1975",Stumpffia tridactyla,Guibe's Stump-toed Frog,DD,
59435,CAUDATA,RHYACOTRITONIDAE,Rhyacotriton,cascadae,Rhyacotriton.cascadae,"Good & Wake, 1992",,Cascade Torrent Salamander,NT,
59436,CAUDATA,RHYACOTRITONIDAE,Rhyacotriton,kezeri,Rhyacotriton.kezeri,"Good and Wake, 1992",,Columbia Torrent Salamander,NT,
59437,CAUDATA,RHYACOTRITONIDAE,Rhyacotriton,olympicus,Rhyacotriton.olympicus,"(Gaige, 1917)",Ranodon olympicus  ,Olympic Torrent Salamander,VU,B1ab(iii)
59438,CAUDATA,RHYACOTRITONIDAE,Rhyacotriton,variegatus,Rhyacotriton.variegatus,"(Stebbins and Lowe, 1951)",Ranodon  olympicus  ,Southern Torrent Salamander,LC,
54943,ANURA,CENTROLENIDAE,Rulyrana,adiazeta,Rulyrana.adiazeta,"(Ruíz-Carranza and Lynch, 1991)",Cochranella adiazeta  ,,VU,B1ab(iii)
54961,ANURA,CENTROLENIDAE,Rulyrana,flavopunctata,Rulyrana.flavopunctata,"(Lynch and Duellman, 1973)",Cochranella flavopunctata  ,,LC,
158475,ANURA,CENTROLENIDAE,Rulyrana,mcdiarmidi,Rulyrana.mcdiarmidi,"(Cisneros-Heredia, Venegas, Rada, & Schulte, 2008)",Cochranella mcdiarmidi  ,,DD,
54991,ANURA,CENTROLENIDAE,Rulyrana,saxiscandens,Rulyrana.saxiscandens,"(Duellman and Schulte, 1993)",Cochranella saxiscandens  ,,EN,B1ab(iii)
54994,ANURA,CENTROLENIDAE,Rulyrana,spiculata,Rulyrana.spiculata,"(Duellman, 1976)",Cochranella spiculata  ,,NT,
54997,ANURA,CENTROLENIDAE,Rulyrana,susatamai,Rulyrana.susatamai,"(Ruíz-Carranza & Lynch, 1995)",Cochranella susatamai,,VU,B1ab(iii)
