Iteration	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	br_lens[44]	br_lens[45]	br_lens[46]	br_lens[47]	br_lens[48]	br_lens[49]	br_lens[50]	br_lens[51]	br_lens[52]	br_lens[53]	br_lens[54]	br_lens[55]	br_lens[56]	br_lens[57]	br_lens[58]	br_lens[59]	br_lens[60]	br_lens[61]	br_lens[62]	br_lens[63]	br_lens[64]	br_lens[65]	br_lens[66]	br_lens[67]	br_lens[68]	br_lens[69]	br_lens[70]	br_lens[71]	br_lens[72]	br_lens[73]	br_lens[74]	br_lens[75]	br_lens[76]	br_lens[77]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	TL
230	-34169.1	-33974.6	-194.5	0.261856	0.00673197	0.0134607	0.00717656	0.00150707	0.0169254	0.043215	0.0286491	0.408357	0.0209688	0.171365	0.0689645	0.00961199	0.0111889	0.0140187	0.0300194	1.20319	3.28913	0.0300763	0.0957968	2.28406	0.0431737	0.00839564	0.0073791	1.59551	0.0888409	0.383504	0.0314898	0.486814	0.0180926	0.0326967	0.0201831	0.200517	0.0585721	0.0935381	0.115215	0.616039	0.685118	3.14518	0.16047	0.0234682	0.00581709	0.176885	0.112468	0.00561225	0.348547	0.0256494	0.00154399	0.00281587	0.0138741	0.122208	0.0175882	0.0275796	0.0546842	0.00275126	0.0249262	0.0154951	0.00142957	1.26043	0.019143	0.0334031	0.0129142	0.0287816	0.0289223	0.00387966	0.00912017	0.000732023	0.00199241	0.00538096	0.0110702	0.0075998	0.0298963	0.00097454	0.0203293	0.113519	0.0255382	0.0611261	0.341796	0.096659	0.273844	0.15537	0.0549665	0.32106	0.0980995	0.00271098	0.0753759	0.525831	3.39608	0.187446	0.256808	0.290113	0.265633	18.545
240	-33580.8	-33412.3	-168.548	0.267479	0.0019677	0.00706337	0.0107326	0.000878089	0.018581	0.05753	0.0311392	0.373799	0.0232838	0.15087	0.0793772	0.0136728	0.0110097	0.00686927	0.0392339	1.13234	2.56161	0.0286476	0.0628462	1.77613	0.0322889	0.00398968	0.00352302	1.49365	0.0523315	0.12486	0.0345696	0.376536	0.00815787	0.0368388	0.0180273	0.21942	0.044605	0.0561167	0.120706	0.0770698	0.507564	3.14518	0.149755	0.0144917	0.00216468	0.438367	0.0613354	0.0116474	0.253168	0.0172241	0.00264425	0.00337887	0.0027748	0.0940653	0.0193065	0.0337762	0.0205521	0.00366733	0.153029	0.0145121	0.00282816	1.04428	0.112337	0.0304443	0.0135098	0.0651417	0.028208	0.00348061	0.00532231	0.00110894	0.00532896	0.00444812	0.00519256	0.00919169	0.0299029	0.00266825	0.0288952	0.138729	0.0315581	0.0424108	0.305916	0.0970857	0.275053	0.161526	0.0453247	0.322478	0.0985325	0.00302837	0.0795722	0.536927	3.38047	0.185986	0.254807	0.287853	0.271354	15.9498
250	-33452.9	-33270.5	-182.445	0.250965	0.00771727	0.00528831	0.0143004	0.000666611	0.0143726	0.0326252	0.0336678	0.217667	0.0156233	0.123257	0.0755046	0.0131962	0.00998855	0.00572124	0.046974	1.14987	2.94805	0.0264521	0.106242	2.25776	0.03722	0.0017539	0.0017427	1.47685	0.0518967	0.0739143	0.0302332	0.390672	0.0116734	0.0417103	0.0159002	0.189175	0.0503172	0.0860901	0.103305	0.092714	0.507564	3.22701	0.137269	0.0130615	0.00196516	0.975951	0.0716228	0.0292647	0.239803	0.0222833	0.00281474	0.00548094	0.00357088	0.0670326	0.0211893	0.0164096	0.00720899	0.00507088	0.17293	0.00873147	0.00399091	1.26017	0.0995378	0.0357694	0.0082355	0.0305174	0.0283969	0.019711	0.00910945	0.00676673	0.00571138	0.00761741	0.00544654	0.00986381	0.0550729	0.00224344	0.0330486	0.136039	0.0207078	0.0390098	0.226185	0.0894633	0.27364	0.157873	0.060178	0.32082	0.0980262	0.00215704	0.0673878	0.503516	3.42694	0.185986	0.254807	0.287853	0.271354	17.3395
260	-33409.1	-33219	-190.133	0.251664	0.00945213	0.00779037	0.0156862	0.00140815	0.0213166	0.0413905	0.0242945	0.217667	0.0147501	0.145413	0.0751838	0.0132199	0.0143059	0.0116829	0.0388182	1.09135	2.94805	0.0384111	0.0712559	2.6217	0.0367403	0.0052288	0.00330992	1.54443	0.0573144	0.0742015	0.0353255	0.287289	0.0105034	0.0325618	0.012036	0.218975	0.0394412	0.0878013	0.131886	0.114396	1.00338	3.22701	0.170111	0.0176724	0.00275453	0.944649	0.0636908	0.019281	0.239803	0.0275169	0.00209393	0.00197393	0.00758623	0.0599946	0.0225756	0.0149538	0.00586108	0.00791904	0.188706	0.0131668	0.00791841	1.01068	0.203671	0.0332005	0.00693936	0.0657859	0.0295711	0.076647	0.00990364	0.00638382	0.00883874	0.00607634	0.00759428	0.00438323	0.0357321	0.00126148	0.0344012	0.155067	0.0219341	0.0455486	0.181501	0.0891751	0.259165	0.149522	0.0569948	0.352302	0.0928409	0.00219022	0.0678944	0.504982	3.42493	0.185986	0.254807	0.287853	0.271354	18.1083
270	-33363.1	-33177.3	-185.809	0.251664	0.00244501	0.00457612	0.00961798	0.00127798	0.0213869	0.0487887	0.029419	0.217667	0.00943404	0.199411	0.0819257	0.0184979	0.00925156	0.00780173	0.0501986	1.22682	2.90409	0.0253241	0.0583532	2.28575	0.0449943	0.00451814	0.00377144	1.52567	0.057008	0.0631076	0.051997	0.346279	0.011252	0.0352627	0.00944459	0.222742	0.0489173	0.0827517	0.137728	0.131229	0.800712	3.0938	0.166456	0.0105429	0.00420916	1.07857	0.0659977	0.0253313	0.235102	0.0211649	0.00244326	0.00483135	0.00512736	0.0519507	0.0229502	0.0138499	0.0290148	0.00472503	0.211944	0.018461	0.0022871	0.768695	0.110573	0.00776299	0.00822068	0.0462433	0.0333653	0.381739	0.00776691	0.00406957	0.0450924	0.0021296	0.00683628	0.00285365	0.0255019	0.00195303	0.0334916	0.121498	0.0306711	0.0496025	0.129676	0.0875155	0.258383	0.149071	0.0568228	0.351239	0.0969689	0.00219022	0.0678944	0.504982	3.42493	0.185986	0.254807	0.287853	0.271354	17.6759
280	-33362.9	-33179.8	-183.096	0.261941	0.00162665	0.00517785	0.00658573	0.00167599	0.023613	0.0423598	0.0312086	0.219242	0.00417785	0.177526	0.0935002	0.0131011	0.00539462	0.0096877	0.0492094	1.13336	2.75857	0.0231591	0.0357847	2.28575	0.0315665	0.0122645	0.00436695	1.10956	0.0482734	0.0693017	0.0325279	0.326685	0.0134126	0.0281662	0.0206957	0.202346	0.0482419	0.124162	0.128409	0.136574	0.529746	3.35345	0.187198	0.0157072	0.0036162	1.17379	0.0819163	0.0191346	0.245608	0.0210303	0.00508815	0.00572738	0.00488747	0.0187497	0.0219659	0.0184287	0.0722756	0.00473478	0.174354	0.0176894	0.00182954	0.618693	0.244686	0.0034378	0.00883868	0.0407966	0.0318363	0.592632	0.0119275	0.00416264	0.0370012	0.00365915	0.00844056	0.0043774	0.0243307	0.00283685	0.0290547	0.121054	0.024407	0.0702047	0.288058	0.0869555	0.25673	0.148117	0.0520998	0.348992	0.107107	0.00271561	0.075439	0.526	3.39585	0.185167	0.258087	0.286586	0.27016	17.4046
290	-33358.6	-33181.6	-176.923	0.269198	0.0019504	0.00375871	0.00415373	0.000567326	0.0228164	0.0454185	0.0272617	0.179084	0.00293399	0.185876	0.0572012	0.0126453	0.0052821	0.0081166	0.0533076	0.807196	2.75796	0.0267847	0.0693777	2.09289	0.0320108	0.00992624	0.00360966	1.07307	0.0325184	0.0123081	0.02883	0.352676	0.0151775	0.0281089	0.0151602	0.209264	0.0388897	0.0994123	0.114495	0.18176	0.673456	3.45396	0.152617	0.00971627	0.00184234	0.985101	0.0627558	0.0319311	0.251403	0.0261385	0.016893	0.00550391	0.00937772	0.0388684	0.022532	0.0144316	0.0369656	0.0067873	0.160814	0.0151874	0.00314428	0.623992	0.396482	0.00983517	0.0134799	0.0557525	0.0377477	0.471263	0.0105917	0.00204533	0.0559472	0.00936905	0.00817662	0.0109613	0.0281199	0.00164378	0.0224786	0.128452	0.0167671	0.0508526	0.242018	0.0895455	0.256001	0.147697	0.051952	0.348002	0.106803	0.0031297	0.0808633	0.540262	3.37575	0.187075	0.250442	0.289539	0.272944	16.7872
300	-33332.2	-33158.9	-173.364	0.260004	0.00155404	0.00237886	0.00789189	0.000462034	0.0181486	0.0448021	0.0413457	0.193048	0.00601654	0.175701	0.0610023	0.0190434	0.0171765	0.00870379	0.0542703	1.05684	2.68899	0.023644	0.0744458	2.00772	0.033676	0.00575554	0.00511689	1.07669	0.0440432	0.0174078	0.0330827	0.319234	0.0129093	0.0294047	0.0166697	0.205547	0.0586404	0.0999587	0.0893414	0.186862	0.514949	3.33032	0.171585	0.0181578	0.00492518	1.0281	0.0621174	0.0186305	0.223977	0.0132038	0.0194658	0.00885205	0.0015864	0.0286658	0.0229267	0.0213579	0.0526697	0.00450313	0.125884	0.013754	0.00376675	0.676356	0.164008	0.0340278	0.0155776	0.0503305	0.0182858	0.513807	0.0160225	0.00064307	0.0670566	0.00269147	0.00911127	0.00592031	0.0194829	0.00190356	0.0347535	0.12565	0.0227084	0.0465723	0.179608	0.0908979	0.24441	0.152246	0.0527366	0.351293	0.108416	0.00261117	0.074004	0.522114	3.40127	0.190899	0.249264	0.288177	0.27166	16.4314
310	-33326.5	-33150.8	-175.669	0.260004	0.00187106	0.00314454	0.0126383	0.00229525	0.0217837	0.0438465	0.0379062	0.191883	0.0155261	0.191403	0.0425463	0.0263169	0.0120521	0.00765419	0.041668	1.12347	2.62763	0.0224815	0.0531915	2.1662	0.0267569	0.010104	0.00479221	1.11423	0.0577815	0.0180758	0.021526	0.329637	0.0133409	0.0354772	0.0117733	0.197044	0.040653	0.114197	0.096204	0.170237	0.625852	3.33032	0.14124	0.0130689	0.00376538	1.06718	0.0594084	0.0203772	0.238542	0.0257161	0.0171628	0.00567726	0.0015488	0.0380004	0.0187336	0.0193226	0.033627	0.00463388	0.15611	0.0113899	0.00333042	0.649924	0.196764	0.0412949	0.00812841	0.0388101	0.0243347	0.475395	0.00806228	0.00224655	0.0275594	0.00565201	0.0101368	0.00555283	0.0247549	0.00110407	0.0301352	0.112283	0.0224168	0.0527758	0.182231	0.0896458	0.241044	0.163924	0.0520102	0.346454	0.106922	0.00261117	0.074004	0.522114	3.40127	0.19205	0.250766	0.289914	0.267271	16.6619
320	-33323.4	-33153.5	-169.895	0.263469	0.00100059	0.00697981	0.0118051	0.00297842	0.0212364	0.0527299	0.0365224	0.199124	0.00889678	0.215702	0.0511108	0.0239978	0.0117046	0.0078881	0.0372328	1.12347	2.75517	0.0269933	0.0463151	1.69608	0.0410376	0.00308471	0.0020184	1.15054	0.0577267	0.0101682	0.0377612	0.395025	0.0124715	0.0347151	0.0238119	0.226165	0.0414584	0.0924542	0.118764	0.170237	0.478324	3.17183	0.153973	0.00625309	0.00287274	1.04249	0.0546953	0.0182574	0.238074	0.0174206	0.0198746	0.0111968	0.00126006	0.0375243	0.0298675	0.0271564	0.0504921	0.00229858	0.0961618	0.0180131	0.00702545	0.623677	0.088814	0.0775685	0.0120478	0.0587258	0.0392525	0.433167	0.00586681	0.00162898	0.0418727	0.00634539	0.00661193	0.00406483	0.024175	0.0025717	0.0280552	0.109316	0.0198219	0.0347786	0.226726	0.0896458	0.241044	0.163924	0.0520102	0.346454	0.106922	0.00279978	0.0765747	0.529042	3.39158	0.190977	0.251098	0.290298	0.267626	16.0845
330	-33254.7	-33089.2	-165.515	0.252594	0.00208788	0.00512059	0.0104772	0.00236719	0.0309913	0.0493001	0.0269733	0.178979	0.00732127	0.170713	0.0538013	0.011237	0.0121025	0.0134684	0.053599	1.04037	2.9466	0.0265157	0.0399259	1.77329	0.0351509	0.00270089	0.00256965	1.08982	0.0445804	0.0303604	0.0375578	0.395812	0.0111937	0.0317604	0.0161515	0.174572	0.0451325	0.0869268	0.107856	0.147687	0.406435	2.87024	0.140831	0.0114031	0.00267034	0.98155	0.0581763	0.019937	0.106174	0.0201554	0.0264037	0.00757442	0.00248208	0.0265627	0.0225617	0.0141353	0.0254416	0.000307166	0.141251	0.0128802	0.0077882	0.658289	0.12551	0.0775685	0.00899398	0.104288	0.0324159	0.487072	0.0128448	0.00175012	0.0475354	0.00257984	0.00699267	0.00372971	0.0252898	0.00456743	0.0271455	0.119377	0.0198337	0.0488535	0.211891	0.0889851	0.245307	0.161881	0.0516269	0.346065	0.106134	0.00223484	0.0685693	0.506923	3.42227	0.189768	0.249508	0.294793	0.265931	15.6466
340	-33214.9	-33053.1	-161.715	0.255393	0.00334734	0.00366511	0.00759641	0.00353967	0.0250342	0.0602359	0.0377365	0.139109	0.0103785	0.152489	0.0561668	0.0126197	0.0127587	0.00546235	0.0597946	1.03786	2.33558	0.026403	0.0661781	2.23628	0.00969929	0.00653269	0.0031789	0.941442	0.041276	0.0358909	0.0255131	0.293007	0.0112379	0.0246189	0.0157161	0.205772	0.0412352	0.0801874	0.0890438	0.161559	0.464237	2.87024	0.128245	0.00956987	0.00846974	1.02593	0.0462666	0.0271946	0.0668968	0.0123209	0.0345929	0.00454835	0.00603455	0.0325968	0.029584	0.0190912	0.0322713	0.000841828	0.166245	0.0174991	0.030663	0.522998	0.130584	0.212205	0.011088	0.0450482	0.0320161	0.529595	0.0158733	0.00271856	0.0511127	0.00226528	0.0119702	0.00322431	0.0277634	0.0300806	0.0378314	0.114733	0.0222114	0.0584512	0.0932128	0.0895107	0.242772	0.160208	0.0518276	0.350644	0.105037	0.00237267	0.0706112	0.512721	3.4143	0.189768	0.249508	0.294793	0.265931	15.2665
350	-33208.6	-33047.1	-161.455	0.273972	0.00561638	0.0104107	0.0115953	0.00293407	0.017044	0.0277786	0.0313292	0.140332	0.0132415	0.135889	0.0561621	0.0171381	0.0129372	0.00829729	0.0442689	1.01452	2.54444	0.024611	0.10101	2.11962	0.0169674	0.00672503	0.007798	0.966066	0.0537897	0.0963257	0.0258365	0.284438	0.00818114	0.0424722	0.0151044	0.187176	0.0547405	0.117707	0.11625	0.0996512	0.506438	2.90907	0.126653	0.00732004	0.00583847	0.920824	0.047876	0.0225536	0.0566187	0.0194451	0.0181308	0.00296956	0.00740807	0.0419546	0.0381467	0.0143361	0.0365166	0.00181431	0.187692	0.0145623	0.023456	0.655474	0.0896912	0.188312	0.0126257	0.0310895	0.0375841	0.410977	0.00660987	0.00921478	0.0370301	0.000926767	0.0106959	0.00714313	0.0281387	0.0318567	0.0273251	0.0872378	0.0236814	0.0439902	0.0528175	0.0895107	0.242772	0.160208	0.0518276	0.350644	0.105037	0.00342193	0.084469	0.549391	3.36272	0.189768	0.249508	0.294793	0.265931	15.2404
360	-33207	-33048.9	-158.036	0.270872	0.00256201	0.0033773	0.0101374	0.00126907	0.0215117	0.0379071	0.0286525	0.111575	0.0193114	0.130257	0.056867	0.016438	0.0111223	0.00734399	0.0431294	1.21035	2.66442	0.0259245	0.0698448	1.85169	0.0328976	0.00780805	0.00733862	0.929974	0.0468914	0.0522547	0.0308955	0.371079	0.0151383	0.0424722	0.011627	0.21386	0.0401465	0.139476	0.0929938	0.124796	0.524424	2.6201	0.1165	0.0122291	0.00595364	0.973026	0.0350092	0.0271273	0.0785985	0.0246977	0.0202128	0.00732698	0.00777431	0.0236189	0.0342377	0.00752017	0.019845	0.00250653	0.177835	0.0181479	0.00998009	0.655474	0.0630048	0.212189	0.00862034	0.0259875	0.037745	0.272995	0.0106932	0.0110474	0.0354385	0.000183084	0.00920241	0.0083159	0.039877	0.0241106	0.0282545	0.113632	0.0188149	0.0422109	0.0507281	0.0958861	0.24255	0.160062	0.0517803	0.350325	0.0993965	0.00323035	0.0821242	0.543485	3.37116	0.189768	0.249508	0.294793	0.265931	14.8985
370	-33197.3	-33013.7	-183.665	0.253915	0.00631428	0.00735027	0.00665976	0.00108631	0.0169061	0.0644747	0.0339473	0.130315	0.00935716	0.195358	0.0472339	0.0179893	0.0107198	0.0103718	0.0394595	1.33031	3.04615	0.0252228	0.0321193	2.46807	0.0234322	0.00748643	0.00379187	1.35141	0.0654377	0.0832248	0.0338963	0.338856	0.00816084	0.0298597	0.0221189	0.212161	0.0503012	0.106867	0.103734	0.123473	0.585075	3.21064	0.149822	0.0204716	0.00307176	1.14786	0.0387058	0.0297531	0.11265	0.0148834	0.0159061	0.0130644	0.00437194	0.0328592	0.0315814	0.00459825	0.0238483	0.00514388	0.161607	0.00940087	0.0225595	0.526528	0.0619583	0.190756	0.0135283	0.0339647	0.0196667	0.48822	0.00965181	0.0182517	0.0301675	0.00224111	0.0120296	0.0124285	0.01115	0.0225321	0.0148885	0.137898	0.0220967	0.0584192	0.0736195	0.0939115	0.24308	0.160412	0.0518934	0.35109	0.0996136	0.00229925	0.0695313	0.509669	3.4185	0.189768	0.249508	0.294793	0.265931	17.4615
380	-33170.6	-32998.2	-172.399	0.263544	0.00941024	0.00508985	0.00882411	0.00185086	0.0174932	0.0541692	0.0309376	0.1235	0.00751541	0.181416	0.0522133	0.011525	0.0141742	0.012864	0.0394595	1.12509	2.67677	0.0248065	0.0566654	2.10656	0.0127917	0.00723408	0.0055377	1.11688	0.0506347	0.047195	0.0453145	0.3379	0.00832477	0.0378402	0.00833507	0.25021	0.0601939	0.0937899	0.0968064	0.122784	0.553634	3.18274	0.108052	0.0122093	0.0031028	1.14786	0.0496832	0.0255844	0.113226	0.025877	0.022054	0.00406468	0.0116228	0.0652217	0.0276267	0.00393928	0.0166976	0.00668515	0.141833	0.0160558	0.0172934	0.473142	0.0763379	0.216092	0.0192957	0.0394821	0.0421743	0.596269	0.0121128	0.0240759	0.0414088	0.00238263	0.01326	0.0189505	0.0206785	0.0101519	0.0140346	0.128819	0.0221247	0.0454292	0.101462	0.0918257	0.240498	0.161541	0.0522588	0.353561	0.100315	0.00280396	0.0766306	0.529191	3.39137	0.189768	0.249508	0.294793	0.265931	16.3349
390	-33125.1	-32958.3	-166.857	0.263544	0.00393272	0.00769361	0.00877708	0.00240378	0.0160822	0.0372622	0.0273169	0.0916799	0.0207188	0.17071	0.0434157	0.0122948	0.0108214	0.0111279	0.0430409	1.24923	3.23552	0.0207754	0.0449145	1.85562	0.0276674	0.0100288	0.00545858	1.11735	0.0670577	0.0752223	0.0323197	0.3379	0.0174466	0.0262802	0.0157484	0.177651	0.0520204	0.0798838	0.0876795	0.133202	0.435848	2.62791	0.0550858	0.0193893	0.00686275	1.04559	0.0613114	0.0218783	0.119481	0.0215783	0.0336059	0.00542981	0.0493261	0.0503067	0.0291457	0.00224908	0.0106683	0.0031018	0.140683	0.0235362	0.0154253	0.498341	0.0398119	0.176378	0.0192957	0.0254644	0.0299351	0.505843	0.00964407	0.035711	0.0313959	0.00393936	0.0096829	0.021413	0.0270922	0.00603837	0.0323887	0.146773	0.0322183	0.0585701	0.116083	0.0918257	0.240498	0.161541	0.0522588	0.353561	0.100315	0.00280396	0.0766306	0.529191	3.39137	0.189768	0.249508	0.294793	0.265931	15.7807
400	-33116.2	-32938.7	-177.585	0.263544	0.00729781	0.00527848	0.0116672	0.00217218	0.0257607	0.0474653	0.0352199	0.128359	0.00823312	0.193048	0.0689437	0.0133536	0.0132657	0.00532414	0.0522562	1.24923	3.30541	0.0190336	0.0649803	2.3954	0.0180846	0.00583894	0.00476949	1.11735	0.0418681	0.0426659	0.0283487	0.328234	0.015632	0.0311785	0.0180656	0.235402	0.0434972	0.0486164	0.093816	0.149112	0.437354	2.72349	0.063444	0.0189758	0.0198331	1.07242	0.0700919	0.0134858	0.0846631	0.0213715	0.02029	0.00735491	0.0546371	0.0659385	0.0368365	0.00399277	0.00273108	0.00415422	0.147718	0.0168072	0.026431	0.70166	0.055614	0.209621	0.011287	0.0306637	0.0406986	0.393889	0.00658436	0.0218705	0.0420991	0.00209188	0.00569576	0.0191301	0.0302663	0.00138051	0.0288305	0.137627	0.0258923	0.0494108	0.252988	0.0707903	0.263609	0.160319	0.0518634	0.350886	0.102533	0.00280396	0.0766306	0.529191	3.39137	0.190488	0.250455	0.295911	0.263147	16.8535
410	-33117.7	-32954.1	-163.642	0.268591	0.00846028	0.00537298	0.0104022	0.00181777	0.0193303	0.0616855	0.0342634	0.112224	0.0145725	0.128006	0.0709069	0.0146154	0.0109297	0.0154125	0.0467165	1.13152	2.98846	0.023312	0.0794542	1.7558	0.0192963	0.00497124	0.00520685	0.943576	0.0454785	0.0539663	0.0272897	0.325958	0.0115896	0.0252882	0.0208767	0.210446	0.0488784	0.056461	0.107402	0.144205	0.456795	2.8081	0.070941	0.00883206	0.0127585	0.91418	0.0402209	0.0211472	0.135801	0.0189158	0.0199845	0.00897895	0.0478398	0.0798564	0.042502	0.00996605	0.00631187	0.00635481	0.124618	0.0161364	0.0182046	0.552832	0.0376466	0.227114	0.00949153	0.0357897	0.0323783	0.44797	0.00615955	0.0197371	0.0648506	0.0033543	0.00317774	0.0144126	0.027937	0.00140463	0.0303471	0.151021	0.0268522	0.040353	0.273715	0.0726425	0.244342	0.164513	0.0532203	0.360067	0.105215	0.00309368	0.080407	0.539087	3.37741	0.188789	0.257138	0.293273	0.2608	15.4591
420	-33099.2	-32941.5	-157.728	0.268591	0.0078529	0.00794298	0.0170577	0.00150336	0.0178065	0.044108	0.0348932	0.111999	0.0194135	0.159633	0.053497	0.0183152	0.0121098	0.00955932	0.0353397	1.06779	2.67617	0.0227713	0.0897631	1.90852	0.00355914	0.00500164	0.00541056	0.973818	0.0311285	0.0392949	0.0394856	0.276376	0.015676	0.0173732	0.0166633	0.243545	0.0524756	0.0705337	0.111531	0.165604	0.500945	2.68081	0.050779	0.0119058	0.0140951	0.919038	0.0388789	0.0209121	0.100316	0.0240188	0.018138	0.0038398	0.0583461	0.0390412	0.0334326	0.0151351	0.0115526	0.00624532	0.115028	0.0195358	0.0368631	0.511437	0.097008	0.206565	0.00848678	0.0381638	0.0374784	0.40045	0.010075	0.0312573	0.0613037	0.00214548	0.00689385	0.0200756	0.0406711	0.00503864	0.0183544	0.147619	0.0178028	0.038233	0.0662975	0.0778359	0.244023	0.164299	0.0491672	0.359597	0.105078	0.00309368	0.080407	0.539087	3.37741	0.188789	0.257138	0.293273	0.2608	14.8677
430	-33074.3	-32911.1	-163.206	0.262714	0.00474479	0.008731	0.0107142	0.00194534	0.0172884	0.0307281	0.03977	0.0884187	0.0225301	0.153934	0.0645429	0.00817797	0.0134344	0.0103932	0.0408393	1.09338	2.62574	0.0245482	0.0639316	2.20175	0.0100743	0.00828247	0.00375452	0.900917	0.0645977	0.0570579	0.0343822	0.28144	0.0182331	0.0404147	0.0140976	0.252793	0.0413092	0.0491269	0.110531	0.139587	0.452477	2.78302	0.0606611	0.0132407	0.0297325	1.09047	0.0259832	0.0266196	0.0817062	0.0155916	0.0235154	0.00744401	0.0450415	0.0882687	0.030029	0.0214526	0.0217042	0.00414429	0.15707	0.0148212	0.0241438	0.575408	0.0584256	0.217216	0.00845056	0.020277	0.0325616	0.380999	0.0126566	0.024172	0.0312286	0.00120851	0.0109804	0.0150526	0.0428203	0.0129322	0.0156749	0.117756	0.0183538	0.0596153	0.190505	0.0794983	0.249235	0.152577	0.0502173	0.367277	0.101196	0.00275799	0.0760131	0.527541	3.39369	0.189959	0.252536	0.29509	0.262416	15.4156
440	-33069.7	-32894.1	-175.527	0.262714	0.00555763	0.0044299	0.0157434	0.003191	0.0209385	0.0440015	0.0381126	0.0895266	0.0184566	0.204708	0.0597754	0.0116949	0.0103589	0.0069952	0.0407058	1.19025	2.99518	0.0254822	0.0538416	2.30578	0.00760109	0.00576692	0.0107777	1.01799	0.0500491	0.0675774	0.0222409	0.311012	0.0131287	0.0296055	0.0218066	0.20687	0.0483354	0.0418852	0.107477	0.138003	0.391443	3.32751	0.0458761	0.0122645	0.0387073	1.03333	0.027718	0.0151376	0.107085	0.0195945	0.0185617	0.00797428	0.0367172	0.086385	0.0224443	0.0632284	0.0258637	0.000747187	0.121066	0.0227793	0.0386351	0.536872	0.0177529	0.202625	0.0114075	0.00990818	0.0458227	0.544729	0.0143263	0.0207756	0.0514027	0.00125826	0.00339534	0.0207363	0.0363353	0.033348	0.026258	0.131549	0.0228484	0.0464243	0.161985	0.0789279	0.250466	0.151482	0.0498571	0.364642	0.104624	0.00275799	0.0760131	0.527541	3.39369	0.189959	0.252536	0.29509	0.262416	16.6477
450	-33069.5	-32919.5	-149.942	0.27628	0.00650842	0.00504139	0.0105111	0.00498386	0.0198555	0.0494375	0.0344791	0.0879806	0.0200527	0.132324	0.0758685	0.0130853	0.0161346	0.00702557	0.0370457	1.24423	2.42177	0.0301885	0.0806542	1.80889	0.00496429	0.00951596	0.00554513	0.980281	0.0391669	0.0377812	0.0305793	0.265186	0.0144858	0.0295872	0.0143403	0.186789	0.0469364	0.0442657	0.122495	0.120759	0.432857	2.59846	0.0468049	0.00995149	0.0337462	0.823245	0.0151239	0.0166422	0.065639	0.017685	0.00795112	0.00485383	0.029052	0.0676761	0.0288583	0.0473748	0.0205005	0.00119923	0.132346	0.0104715	0.0418666	0.50447	0.022025	0.179492	0.00686693	0.0126095	0.0350075	0.363856	0.00393381	0.0345958	0.0382182	0.00132781	0.00474678	0.0229227	0.0139992	0.026567	0.0274745	0.104815	0.031649	0.0437443	0.0997714	0.0711289	0.248947	0.155955	0.0510955	0.3737	0.0991739	0.00356884	0.086221	0.553732	3.35648	0.190866	0.253742	0.296499	0.258893	14.0891
460	-33069	-32896.7	-172.337	0.285203	0.00375973	0.00473023	0.0152107	0.00147983	0.023522	0.0669802	0.0239186	0.131074	0.0179636	0.177739	0.0561748	0.013873	0.0156338	0.00988376	0.0388767	1.24517	2.86126	0.0317416	0.0380142	2.08435	0.0114752	0.00585115	0.00556656	1.05594	0.0536018	0.0429973	0.0386162	0.352536	0.01111	0.0310269	0.0235592	0.191685	0.054131	0.0576468	0.115281	0.185493	0.504985	2.91686	0.0452525	0.0142521	0.0259329	1.13367	0.00672316	0.0205361	0.0449095	0.0272644	0.032614	0.00638195	0.0158229	0.082889	0.0355983	0.0715088	0.0461183	0.00176474	0.195243	0.0144983	0.0304221	0.552133	0.0345222	0.187134	0.0108422	0.0141181	0.0308979	0.557314	0.00794419	0.0354248	0.0356034	0.0038029	0.0154765	0.0168894	0.0186011	0.0260454	0.0254605	0.127181	0.034934	0.0544632	0.168694	0.0852194	0.24517	0.153589	0.0503204	0.368031	0.0976695	0.00417197	0.0930456	0.570096	3.33269	0.190866	0.253742	0.296499	0.258893	16.3286
